1368,222-222-222-222,1027,2009-02-01,12.72,3500,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1372,222-222-222-222,1027,2009-02-01,3.18,4814,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1376,222-222-222-222,1027,2009-02-02,9.54,1775,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1380,222-222-222-222,1027,2009-02-02,3.18,2814,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1384,222-222-222-222,1027,2009-02-02,12.72,3999,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1388,222-222-222-222,1027,2009-02-02,3.18,5365,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1392,222-222-222-222,1027,2009-02-03,19.08,1981,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1396,222-222-222-222,1027,2009-02-03,15.9,3122,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1400,222-222-222-222,1027,2009-02-03,3.18,4096,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1404,222-222-222-222,1027,2009-02-04,9.54,1135,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1408,222-222-222-222,1027,2009-02-04,3.18,2489,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1412,222-222-222-222,1027,2009-02-04,9.54,3441,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1416,222-222-222-222,1027,2009-02-04,6.36,4826,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1420,222-222-222-222,1027,2009-02-05,15.9,1406,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1424,222-222-222-222,1027,2009-02-05,3.18,2610,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1428,222-222-222-222,1027,2009-02-05,6.36,3583,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1432,222-222-222-222,1027,2009-02-05,9.54,4789,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1436,222-222-222-222,1027,2009-02-06,9.54,1538,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1440,222-222-222-222,1027,2009-02-06,25.44,2926,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1444,222-222-222-222,1027,2009-02-06,19.08,4462,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1448,222-222-222-222,1027,2009-02-06,6.36,5123,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1452,222-222-222-222,1027,2009-02-07,6.36,2143,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1456,222-222-222-222,1027,2009-02-07,15.9,3068,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1460,222-222-222-222,1027,2009-02-07,6.36,4410,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1464,222-222-222-222,1027,2009-02-08,6.36,1423,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1468,222-222-222-222,1027,2009-02-08,15.9,2626,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1472,222-222-222-222,1027,2009-02-08,22.26,3641,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1476,222-222-222-222,1027,2009-02-08,19.08,4298,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1480,222-222-222-222,1027,2009-02-09,3.18,1825,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1484,222-222-222-222,1027,2009-02-09,6.36,2893,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1488,222-222-222-222,1027,2009-02-09,12.72,3881,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1492,222-222-222-222,1027,2009-02-10,9.54,1190,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1496,222-222-222-222,1027,2009-02-10,19.08,2345,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1500,222-222-222-222,1027,2009-02-10,22.26,3357,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1504,222-222-222-222,1027,2009-02-10,12.72,4089,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1508,222-222-222-222,1027,2009-02-11,22.26,1424,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1512,222-222-222-222,1027,2009-02-11,15.9,2567,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1516,222-222-222-222,1027,2009-02-11,19.08,3615,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1520,222-222-222-222,1027,2009-02-11,19.08,4809,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1524,222-222-222-222,1027,2009-02-12,9.54,1690,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1528,222-222-222-222,1027,2009-02-12,9.54,2792,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1532,222-222-222-222,1027,2009-02-12,12.72,3754,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1536,222-222-222-222,1027,2009-02-12,25.44,5101,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1540,222-222-222-222,1027,2009-02-13,6.36,1923,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1544,222-222-222-222,1027,2009-02-13,9.54,3073,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1548,222-222-222-222,1027,2009-02-13,15.9,4440,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1552,222-222-222-222,1027,2009-02-14,15.9,1053,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1556,222-222-222-222,1027,2009-02-14,6.36,2223,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1560,222-222-222-222,1027,2009-02-14,12.72,3608,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1564,222-222-222-222,1027,2009-02-14,9.54,5323,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1568,222-222-222-222,1027,2009-02-15,19.08,1986,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1572,222-222-222-222,1027,2009-02-15,15.9,3151,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1576,222-222-222-222,1027,2009-02-15,3.18,4123,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1580,222-222-222-222,1027,2009-02-16,6.36,1294,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1584,222-222-222-222,1027,2009-02-16,9.54,2305,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1588,222-222-222-222,1027,2009-02-16,15.9,3466,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1592,222-222-222-222,1027,2009-02-16,6.36,4213,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1596,222-222-222-222,1027,2009-02-17,9.54,1232,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1600,222-222-222-222,1027,2009-02-17,19.08,2851,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1604,222-222-222-222,1027,2009-02-17,12.72,3791,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1608,222-222-222-222,1027,2009-02-18,3.18,1576,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1612,222-222-222-222,1027,2009-02-18,12.72,2856,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1616,222-222-222-222,1027,2009-02-18,9.54,4482,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1620,222-222-222-222,1027,2009-02-19,9.54,1657,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1624,222-222-222-222,1027,2009-02-19,9.54,2657,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1628,222-222-222-222,1027,2009-02-19,3.18,4299,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1632,222-222-222-222,1027,2009-02-19,9.54,5218,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1636,222-222-222-222,1027,2009-02-20,3.18,2262,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1640,222-222-222-222,1027,2009-02-20,3.18,3292,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1644,222-222-222-222,1027,2009-02-20,6.36,3994,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1648,222-222-222-222,1027,2009-02-21,6.36,1025,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1652,222-222-222-222,1027,2009-02-21,6.36,2691,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1656,222-222-222-222,1027,2009-02-21,6.36,3964,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1660,222-222-222-222,1027,2009-02-21,6.36,4879,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1664,222-222-222-222,1027,2009-02-22,12.72,2058,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1668,222-222-222-222,1027,2009-02-22,3.18,3282,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1672,222-222-222-222,1027,2009-02-22,3.18,5054,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1676,222-222-222-222,1027,2009-02-23,3.18,2164,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1680,222-222-222-222,1027,2009-02-23,9.54,3173,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1684,222-222-222-222,1027,2009-02-23,3.18,4841,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1688,222-222-222-222,1027,2009-02-24,6.36,1788,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1692,222-222-222-222,1027,2009-02-24,3.18,3037,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1696,222-222-222-222,1027,2009-02-24,3.18,4458,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1700,222-222-222-222,1027,2009-02-25,6.36,2819,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1704,222-222-222-222,1027,2009-02-25,12.72,4184,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1708,222-222-222-222,1027,2009-02-26,15.9,1073,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1712,222-222-222-222,1027,2009-02-26,6.36,2655,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1716,222-222-222-222,1027,2009-02-26,12.72,4020,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1720,222-222-222-222,1027,2009-02-26,6.36,5249,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1724,222-222-222-222,1027,2009-02-27,3.18,2009,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1728,222-222-222-222,1027,2009-02-27,12.72,3100,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1732,222-222-222-222,1027,2009-02-27,9.54,4543,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1736,222-222-222-222,1027,2009-02-28,6.36,1631,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1740,222-222-222-222,1027,2009-02-28,9.54,2541,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1744,222-222-222-222,1027,2009-02-28,9.54,3847,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1748,222-222-222-222,1027,2009-02-28,9.54,5268,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1752,222-222-222-222,1027,2009-03-01,3.18,2087,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1756,222-222-222-222,1027,2009-03-01,3.18,3708,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1760,222-222-222-222,1027,2009-03-01,6.36,4795,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1764,222-222-222-222,1027,2009-03-02,3.18,1360,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1768,222-222-222-222,1027,2009-03-02,9.54,2816,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1772,222-222-222-222,1027,2009-03-02,9.54,4145,1028,1111-1111-3333-1111,1003,2010-03-23,1003,2010-03-23
1776,222-222-222-222,1027,2009-03-03,6.36,1478,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1780,222-222-222-222,1027,2009-03-03,3.18,2627,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1784,222-222-222-222,1027,2009-03-03,9.54,3671,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1788,222-222-222-222,1027,2009-03-03,9.54,5146,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1792,222-222-222-222,1027,2009-03-04,12.72,2219,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1796,222-222-222-222,1027,2009-03-04,15.9,4259,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1800,222-222-222-222,1027,2009-03-04,6.36,4916,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1804,222-222-222-222,1027,2009-03-05,3.18,2120,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1808,222-222-222-222,1027,2009-03-05,9.54,3636,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1812,222-222-222-222,1027,2009-03-05,6.36,4439,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1816,222-222-222-222,1027,2009-03-06,12.72,1403,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1820,222-222-222-222,1027,2009-03-06,15.9,2527,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1824,222-222-222-222,1027,2009-03-06,9.54,3579,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1828,222-222-222-222,1027,2009-03-06,9.54,4260,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1832,222-222-222-222,1027,2009-03-07,19.08,1539,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1836,222-222-222-222,1027,2009-03-07,12.72,2991,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1840,222-222-222-222,1027,2009-03-07,15.9,3899,1028,1111-1111-2222-1111,1003,2010-03-23,1003,2010-03-23
1844,222-222-222-222,1027,2009-03-07,6.36,5219,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1848,222-222-222-222,1027,2009-03-08,19.08,1983,1028,2222-3333-4444-5555,1003,2010-03-23,1003,2010-03-23
1852,222-222-222-222,1027,2009-03-08,9.54,3039,1028,1111-1111-1111-1111,1003,2010-03-23,1003,2010-03-23
1856,222-222-222-222,1027,2009-03-08,19.08,4047,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1860,222-222-222-222,1027,2009-03-09,22.26,1026,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1864,222-222-222-222,1027,2009-03-09,6.36,2307,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1868,222-222-222-222,1027,2009-03-09,6.36,3538,1028,1111-2222-1111-1111,1003,2010-03-23,1003,2010-03-23
1872,222-222-222-222,1027,2009-03-09,12.72,4430,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
1876,222-222-222-222,1027,2009-03-10,15.9,1384,1028,1111-2222-3333-4444,1003,2010-03-23,1003,2010-03-23
1880,222-222-222-222,1027,2009-03-10,12.72,2471,1028,3333-4444-5555-6666,1003,2010-03-23,1003,2010-03-23
1884,222-222-222-222,1027,2009-03-10,19.08,3921,1028,1111-1111-1111-2222,1003,2010-03-23,1003,2010-03-23
1888,222-222-222-222,1027,2009-03-10,12.72,4608,1028,6011-0000-0000-0078,1003,2010-03-23,1003,2010-03-23
