104,'222-222-222-222',1026,'12-JAN-09',3.18,2875,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
108,'222-222-222-222',1026,'12-JAN-09',6.36,4131,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
112,'222-222-222-222',1026,'12-JAN-09',6.36,5384,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
116,'222-222-222-222',1026,'13-JAN-09',9.54,2234,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
120,'222-222-222-222',1026,'13-JAN-09',12.72,3816,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
124,'222-222-222-222',1026,'13-JAN-09',9.54,5059,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
128,'222-222-222-222',1026,'14-JAN-09',3.18,1616,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
132,'222-222-222-222',1026,'14-JAN-09',3.18,2873,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
136,'222-222-222-222',1026,'14-JAN-09',9.54,4129,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
140,'222-222-222-222',1026,'14-JAN-09',6.36,5382,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
144,'222-222-222-222',1026,'15-JAN-09',6.36,1919,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
148,'222-222-222-222',1026,'15-JAN-09',9.54,3177,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
152,'222-222-222-222',1026,'15-JAN-09',3.18,4429,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
156,'222-222-222-222',1026,'16-JAN-09',9.54,1292,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
236,'222-222-222-222',1026,'21-JAN-09',6.36,3499,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
240,'222-222-222-222',1026,'21-JAN-09',9.54,4730,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
244,'222-222-222-222',1026,'22-JAN-09',15.9,1286,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
248,'222-222-222-222',1026,'22-JAN-09',12.72,2548,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',   
252,'222-222-222-222',1026,'22-JAN-09',12.72,3807,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
256,'222-222-222-222',1026,'22-JAN-09',9.54,5050,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
260,'222-222-222-222',1026,'23-JAN-09',6.36,1607,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
264,'222-222-222-222',1026,'23-JAN-09',6.36,2864,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
268,'222-222-222-222',1026,'23-JAN-09',6.36,4120,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
272,'222-222-222-222',1026,'23-JAN-09',12.72,5373,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',   
276,'222-222-222-222',1026,'24-JAN-09',6.36,1910,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
280,'222-222-222-222',1026,'24-JAN-09',12.72,3168,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',   
284,'222-222-222-222',1026,'24-JAN-09',9.54,4421,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
288,'222-222-222-222',1026,'24-JAN-09',6.36,5673,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
292,'222-222-222-222',1026,'25-JAN-09',9.54,2222,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
296,'222-222-222-222',1026,'25-JAN-09',12.72,3495,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',   
300,'222-222-222-222',1026,'25-JAN-09',3.18,4726,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
304,'222-222-222-222',1026,'26-JAN-09',6.36,1604,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
308,'222-222-222-222',1026,'26-JAN-09',6.36,2861,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
312,'222-222-222-222',1026,'26-JAN-09',6.36,4117,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
316,'222-222-222-222',1026,'27-JAN-09',12.72,1282,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
320,'222-222-222-222',1026,'27-JAN-09',9.54,2860,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
324,'222-222-222-222',1026,'27-JAN-09',9.54,4116,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
328,'222-222-222-222',1026,'27-JAN-09',6.36,5369,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
332,'222-222-222-222',1026,'28-JAN-09',15.9,1907,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
336,'222-222-222-222',1026,'28-JAN-09',9.54,3164,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
340,'222-222-222-222',1026,'28-JAN-09',6.36,4418,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
344,'222-222-222-222',1026,'28-JAN-09',6.36,5669,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
348,'222-222-222-222',1026,'29-JAN-09',3.18,2218,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
352,'222-222-222-222',1026,'29-JAN-09',3.18,4723,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
356,'222-222-222-222',1026,'30-JAN-09',3.18,1279,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
360,'222-222-222-222',1026,'30-JAN-09',3.18,2857,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
364,'222-222-222-222',1026,'30-JAN-09',3.18,4113,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
368,'222-222-222-222',1026,'30-JAN-09',6.36,5367,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
372,'222-222-222-222',1026,'31-JAN-09',6.36,1905,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
376,'222-222-222-222',1026,'31-JAN-09',6.36,3162,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
380,'222-222-222-222',1026,'31-JAN-09',3.18,4721,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
384,'222-222-222-222',1026,'01-FEB-09',12.72,1277,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
388,'222-222-222-222',1026,'01-FEB-09',6.36,2539,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
160,'222-222-222-222',1026,'16-JAN-09',6.36,2554,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
164,'222-222-222-222',1026,'16-JAN-09',3.18,3813,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
168,'222-222-222-222',1026,'16-JAN-09',9.54,5056,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
172,'222-222-222-222',1026,'17-JAN-09',15.9,1613,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
176,'222-222-222-222',1026,'17-JAN-09',9.54,2870,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
180,'222-222-222-222',1026,'17-JAN-09',9.54,4126,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
184,'222-222-222-222',1026,'17-JAN-09',9.54,5680,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
188,'222-222-222-222',1026,'18-JAN-09',9.54,2229,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
192,'222-222-222-222',1026,'18-JAN-09',6.36,3502,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
196,'222-222-222-222',1026,'18-JAN-09',9.54,4732,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
200,'222-222-222-222',1026,'19-JAN-09',15.9,1289,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
204,'222-222-222-222',1026,'19-JAN-09',9.54,2551,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
208,'222-222-222-222',1026,'19-JAN-09',6.36,3810,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
212,'222-222-222-222',1026,'19-JAN-09',6.36,5053,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
216,'222-222-222-222',1026,'20-JAN-09',9.54,1288,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
220,'222-222-222-222',1026,'20-JAN-09',9.54,2550,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
224,'222-222-222-222',1026,'20-JAN-09',3.18,4123,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
228,'222-222-222-222',1026,'20-JAN-09',3.18,5677,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
232,'222-222-222-222',1026,'21-JAN-09',9.54,2226,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
700,'222-222-222-222',1026,'22-FEB-09',6.36,2519,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
704,'222-222-222-222',1026,'22-FEB-09',6.36,3776,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
708,'222-222-222-222',1026,'22-FEB-09',12.72,5344,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',   
712,'222-222-222-222',1026,'23-FEB-09',3.18,1883,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
716,'222-222-222-222',1026,'23-FEB-09',6.36,3139,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
720,'222-222-222-222',1026,'23-FEB-09',3.18,4393,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
724,'222-222-222-222',1026,'23-FEB-09',6.36,5644,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
728,'222-222-222-222',1026,'24-FEB-09',6.36,2192,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
732,'222-222-222-222',1026,'24-FEB-09',6.36,3466,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
736,'222-222-222-222',1026,'24-FEB-09',12.72,4698,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',   
740,'222-222-222-222',1026,'25-FEB-09',6.36,1253,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
744,'222-222-222-222',1026,'25-FEB-09',6.36,2516,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
748,'222-222-222-222',1026,'25-FEB-09',6.36,3773,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
752,'222-222-222-222',1026,'25-FEB-09',6.36,5016,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
756,'222-222-222-222',1026,'26-FEB-09',6.36,1573,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
760,'222-222-222-222',1026,'26-FEB-09',6.36,2830,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
764,'222-222-222-222',1026,'26-FEB-09',3.18,4086,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
768,'222-222-222-222',1026,'26-FEB-09',6.36,5340,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
772,'222-222-222-222',1026,'27-FEB-09',3.18,2189,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
776,'222-222-222-222',1026,'27-FEB-09',3.18,3463,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
780,'222-222-222-222',1026,'27-FEB-09',12.72,5339,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',   
784,'222-222-222-222',1026,'28-FEB-09',12.72,2188,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',   
788,'222-222-222-222',1026,'28-FEB-09',9.54,3462,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
792,'222-222-222-222',1026,'28-FEB-09',12.72,4695,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',   
796,'222-222-222-222',1026,'01-MAR-09',6.36,1250,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
800,'222-222-222-222',1026,'01-MAR-09',6.36,2512,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
804,'222-222-222-222',1026,'01-MAR-09',3.18,3769,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
808,'222-222-222-222',1026,'01-MAR-09',6.36,5012,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
812,'222-222-222-222',1026,'02-MAR-09',3.18,1569,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
816,'222-222-222-222',1026,'02-MAR-09',3.18,4082,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
820,'222-222-222-222',1026,'02-MAR-09',9.54,5637,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
824,'222-222-222-222',1026,'03-MAR-09',6.36,3132,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
828,'222-222-222-222',1026,'03-MAR-09',3.18,4386,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
832,'222-222-222-222',1026,'03-MAR-09',3.18,5636,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
836,'222-222-222-222',1026,'04-MAR-09',3.18,2184,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
840,'222-222-222-222',1026,'04-MAR-09',6.36,3459,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
844,'222-222-222-222',1026,'04-MAR-09',3.18,5009,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
848,'222-222-222-222',1026,'05-MAR-09',3.18,2183,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
852,'222-222-222-222',1026,'05-MAR-09',3.18,4079,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
856,'222-222-222-222',1026,'06-MAR-09',6.36,1246,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
860,'222-222-222-222',1026,'06-MAR-09',6.36,2823,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
864,'222-222-222-222',1026,'06-MAR-09',3.18,4078,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
868,'222-222-222-222',1026,'06-MAR-09',9.54,5334,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
872,'222-222-222-222',1026,'07-MAR-09',6.36,2182,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
876,'222-222-222-222',1026,'07-MAR-09',3.18,3456,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
880,'222-222-222-222',1026,'07-MAR-09',3.18,4688,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
884,'222-222-222-222',1026,'08-MAR-09',22.26,1245,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
888,'222-222-222-222',1026,'08-MAR-09',9.54,2506,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
892,'222-222-222-222',1026,'08-MAR-09',12.72,3763,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
896,'222-222-222-222',1026,'08-MAR-09',6.36,5005,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
900,'222-222-222-222',1026,'09-MAR-09',9.54,1564,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
904,'222-222-222-222',1026,'09-MAR-09',9.54,2820,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
908,'222-222-222-222',1026,'09-MAR-09',6.36,4075,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
912,'222-222-222-222',1026,'09-MAR-09',9.54,5331,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
916,'222-222-222-222',1026,'10-MAR-09',12.72,2179,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',   
920,'222-222-222-222',1026,'10-MAR-09',3.18,3453,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
924,'222-222-222-222',1026,'10-MAR-09',15.9,4685,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
928,'222-222-222-222',1026,'11-MAR-09',12.72,1242,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
932,'222-222-222-222',1026,'11-MAR-09',19.08,2503,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',   
936,'222-222-222-222',1026,'11-MAR-09',19.08,3760,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
940,'222-222-222-222',1026,'11-MAR-09',15.9,5002,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
944,'222-222-222-222',1026,'12-MAR-09',22.26,1561,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
948,'222-222-222-222',1026,'12-MAR-09',9.54,2817,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
952,'222-222-222-222',1026,'12-MAR-09',15.9,4072,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
956,'222-222-222-222',1026,'12-MAR-09',25.44,5328,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',   
960,'222-222-222-222',1026,'13-MAR-09',12.72,1560,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
964,'222-222-222-222',1026,'13-MAR-09',25.44,2816,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',   
968,'222-222-222-222',1026,'13-MAR-09',19.08,4071,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
972,'222-222-222-222',1026,'13-MAR-09',6.36,5629,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
976,'222-222-222-222',1026,'14-MAR-09',25.44,1866,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
980,'222-222-222-222',1026,'14-MAR-09',19.08,3449,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',   
984,'222-222-222-222',1026,'14-MAR-09',9.54,4681,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
988,'222-222-222-222',1026,'15-MAR-09',3.18,1238,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
992,'222-222-222-222',1026,'15-MAR-09',3.18,2499,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
996,'222-222-222-222',1026,'15-MAR-09',22.26,3756,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
1000,'222-222-222-222',1026,'15-MAR-09',19.08,4998,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',  
1004,'222-222-222-222',1026,'16-MAR-09',9.54,1557,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
392,'222-222-222-222',1026,'01-FEB-09',6.36,3797,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
396,'222-222-222-222',1026,'01-FEB-09',6.36,5040,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
400,'222-222-222-222',1026,'02-FEB-09',15.9,1903,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
404,'222-222-222-222',1026,'02-FEB-09',9.54,3160,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
408,'222-222-222-222',1026,'02-FEB-09',3.18,4414,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
412,'222-222-222-222',1026,'02-FEB-09',6.36,5665,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
416,'222-222-222-222',1026,'03-FEB-09',9.54,2853,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
420,'222-222-222-222',1026,'03-FEB-09',3.18,4109,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
424,'222-222-222-222',1026,'03-FEB-09',6.36,5363,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
428,'222-222-222-222',1026,'04-FEB-09',9.54,1902,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',    
432,'222-222-222-222',1026,'04-FEB-09',6.36,3158,1027,'1111-2222-1111-1111',3,'13-MAR-10',3,'13-MAR-10',    
436,'222-222-222-222',1026,'04-FEB-09',6.36,4412,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
440,'222-222-222-222',1026,'04-FEB-09',6.36,5663,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
444,'222-222-222-222',1026,'05-FEB-09',6.36,2211,1027,'1111-1111-3333-1111',3,'13-MAR-10',3,'13-MAR-10',    
448,'222-222-222-222',1026,'05-FEB-09',12.72,3485,1027,'1111-1111-1111-1111',3,'13-MAR-10',3,'13-MAR-10',   
452,'222-222-222-222',1026,'05-FEB-09',6.36,4716,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
456,'222-222-222-222',1026,'06-FEB-09',12.72,1900,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
460,'222-222-222-222',1026,'06-FEB-09',9.54,2535,1027,'1111-1111-1111-2222',3,'13-MAR-10',3,'13-MAR-10',    
464,'222-222-222-222',1026,'06-FEB-09',3.18,3792,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',    
468,'222-222-222-222',1026,'06-FEB-09',9.54,5035,1027,'2222-3333-4444-5555',3,'13-MAR-10',3,'13-MAR-10',    
472,'222-222-222-222',1026,'07-FEB-09',19.08,1592,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
476,'222-222-222-222',1026,'07-FEB-09',15.9,2849,1027,'1111-1111-2222-1111',3,'13-MAR-10',3,'13-MAR-10',    
480,'222-222-222-222',1026,'07-FEB-09',12.72,4105,1027,'3333-4444-5555-6666',3,'13-MAR-10',3,'13-MAR-10',   
484,'222-222-222-222',1026,'07-FEB-09',9.54,5359,1027,'1111-2222-3333-4444',3,'13-MAR-10',3,'13-MAR-10',    
488,'222-222-222-222',1026,'08-FEB-09',19.08,1898,1027,'6011 0000 0000 0078',3,'13-MAR-10',3,'13-MAR-10',   
