152,222-222-222-222,27,2009-01-15,9.54,762,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
156,222-222-222-222,27,2009-01-15,3.18,2121,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
160,222-222-222-222,27,2009-01-15,15.9,3402,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
164,222-222-222-222,27,2009-01-16,9.54,52,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
168,222-222-222-222,27,2009-01-16,6.36,1217,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
172,222-222-222-222,27,2009-01-16,6.36,2363,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
176,222-222-222-222,27,2009-01-16,3.18,3969,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
180,222-222-222-222,27,2009-01-17,6.36,766,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
184,222-222-222-222,27,2009-01-17,6.36,2150,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
188,222-222-222-222,27,2009-01-17,6.36,3481,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
192,222-222-222-222,27,2009-01-18,9.54,139,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
196,222-222-222-222,27,2009-01-18,3.18,2006,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
200,222-222-222-222,27,2009-01-18,6.36,3412,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
204,222-222-222-222,27,2009-01-18,6.36,4128,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
208,222-222-222-222,27,2009-01-19,6.36,1476,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
212,222-222-222-222,27,2009-01-19,3.18,3179,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
216,222-222-222-222,27,2009-01-20,6.36,239,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
220,222-222-222-222,27,2009-01-20,3.18,2212,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
224,222-222-222-222,27,2009-01-20,6.36,3672,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
228,222-222-222-222,27,2009-01-21,3.18,568,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
232,222-222-222-222,27,2009-01-21,6.36,3321,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
236,222-222-222-222,27,2009-01-22,3.18,95,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
240,222-222-222-222,27,2009-01-22,9.54,2066,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
244,222-222-222-222,27,2009-01-22,3.18,3734,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
248,222-222-222-222,27,2009-01-23,3.18,1328,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
252,222-222-222-222,27,2009-01-24,6.36,287,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
256,222-222-222-222,27,2009-01-24,3.18,2634,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
260,222-222-222-222,27,2009-01-24,3.18,3714,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
264,222-222-222-222,27,2009-01-25,9.54,594,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
268,222-222-222-222,27,2009-01-25,15.9,1770,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
272,222-222-222-222,27,2009-01-25,9.54,2880,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
276,222-222-222-222,27,2009-01-25,9.54,4166,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
280,222-222-222-222,27,2009-01-26,12.72,1440,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
284,222-222-222-222,27,2009-01-26,15.9,2875,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
288,222-222-222-222,27,2009-01-26,3.18,4059,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
292,222-222-222-222,27,2009-01-27,9.54,749,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
296,222-222-222-222,27,2009-01-27,3.18,1739,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
300,222-222-222-222,27,2009-01-27,15.9,3088,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
304,222-222-222-222,27,2009-01-28,6.36,220,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
308,222-222-222-222,27,2009-01-28,6.36,1285,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
312,222-222-222-222,27,2009-01-28,3.18,2690,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
316,222-222-222-222,27,2009-01-28,3.18,3915,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
320,222-222-222-222,27,2009-01-29,15.9,1003,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
324,222-222-222-222,27,2009-01-29,12.72,2416,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
328,222-222-222-222,27,2009-01-29,3.18,3830,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
332,222-222-222-222,27,2009-01-30,22.26,332,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
336,222-222-222-222,27,2009-01-30,15.9,1566,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
340,222-222-222-222,27,2009-01-30,22.26,2576,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
344,222-222-222-222,27,2009-01-30,3.18,3202,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
348,222-222-222-222,27,2009-01-31,9.54,742,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
352,222-222-222-222,27,2009-01-31,3.18,2337,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
356,222-222-222-222,27,2009-01-31,6.36,3382,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
360,222-222-222-222,27,2009-02-01,6.36,121,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
364,222-222-222-222,27,2009-02-01,9.54,1218,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
368,222-222-222-222,27,2009-02-01,12.72,2500,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
372,222-222-222-222,27,2009-02-01,3.18,3814,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
376,222-222-222-222,27,2009-02-02,9.54,775,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
380,222-222-222-222,27,2009-02-02,3.18,1814,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
384,222-222-222-222,27,2009-02-02,12.72,2999,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
388,222-222-222-222,27,2009-02-02,3.18,4365,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
392,222-222-222-222,27,2009-02-03,19.08,981,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
396,222-222-222-222,27,2009-02-03,15.9,2122,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
400,222-222-222-222,27,2009-02-03,3.18,3096,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
404,222-222-222-222,27,2009-02-04,9.54,135,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
408,222-222-222-222,27,2009-02-04,3.18,1489,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
412,222-222-222-222,27,2009-02-04,9.54,2441,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
416,222-222-222-222,27,2009-02-04,6.36,3826,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
420,222-222-222-222,27,2009-02-05,15.9,406,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
424,222-222-222-222,27,2009-02-05,3.18,1610,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
428,222-222-222-222,27,2009-02-05,6.36,2583,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
432,222-222-222-222,27,2009-02-05,9.54,3789,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
436,222-222-222-222,27,2009-02-06,9.54,538,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
440,222-222-222-222,27,2009-02-06,25.44,1926,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
444,222-222-222-222,27,2009-02-06,19.08,3462,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
448,222-222-222-222,27,2009-02-06,6.36,4123,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
452,222-222-222-222,27,2009-02-07,6.36,1143,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
456,222-222-222-222,27,2009-02-07,15.9,2068,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
460,222-222-222-222,27,2009-02-07,6.36,3410,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
464,222-222-222-222,27,2009-02-08,6.36,423,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
468,222-222-222-222,27,2009-02-08,15.9,1626,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
472,222-222-222-222,27,2009-02-08,22.26,2641,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
476,222-222-222-222,27,2009-02-08,19.08,3298,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
480,222-222-222-222,27,2009-02-09,3.18,825,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
484,222-222-222-222,27,2009-02-09,6.36,1893,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
488,222-222-222-222,27,2009-02-09,12.72,2881,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
492,222-222-222-222,27,2009-02-10,9.54,190,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
496,222-222-222-222,27,2009-02-10,19.08,1345,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
500,222-222-222-222,27,2009-02-10,22.26,2357,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
504,222-222-222-222,27,2009-02-10,12.72,3089,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
508,222-222-222-222,27,2009-02-11,22.26,424,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
512,222-222-222-222,27,2009-02-11,15.9,1567,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
516,222-222-222-222,27,2009-02-11,19.08,2615,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
520,222-222-222-222,27,2009-02-11,19.08,3809,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
524,222-222-222-222,27,2009-02-12,9.54,690,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
528,222-222-222-222,27,2009-02-12,9.54,1792,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
532,222-222-222-222,27,2009-02-12,12.72,2754,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
536,222-222-222-222,27,2009-02-12,25.44,4101,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
540,222-222-222-222,27,2009-02-13,6.36,923,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
544,222-222-222-222,27,2009-02-13,9.54,2073,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
548,222-222-222-222,27,2009-02-13,15.9,3440,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
552,222-222-222-222,27,2009-02-14,15.9,53,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
556,222-222-222-222,27,2009-02-14,6.36,1223,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
560,222-222-222-222,27,2009-02-14,12.72,2608,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
564,222-222-222-222,27,2009-02-14,9.54,4323,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
568,222-222-222-222,27,2009-02-15,19.08,986,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
572,222-222-222-222,27,2009-02-15,15.9,2151,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
576,222-222-222-222,27,2009-02-15,3.18,3123,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
580,222-222-222-222,27,2009-02-16,6.36,294,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
584,222-222-222-222,27,2009-02-16,9.54,1305,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
588,222-222-222-222,27,2009-02-16,15.9,2466,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
592,222-222-222-222,27,2009-02-16,6.36,3213,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
596,222-222-222-222,27,2009-02-17,9.54,232,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
600,222-222-222-222,27,2009-02-17,19.08,1851,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
604,222-222-222-222,27,2009-02-17,12.72,2791,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
608,222-222-222-222,27,2009-02-18,3.18,576,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
612,222-222-222-222,27,2009-02-18,12.72,1856,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
616,222-222-222-222,27,2009-02-18,9.54,3482,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
620,222-222-222-222,27,2009-02-19,9.54,657,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
624,222-222-222-222,27,2009-02-19,9.54,1657,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
628,222-222-222-222,27,2009-02-19,3.18,3299,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
632,222-222-222-222,27,2009-02-19,9.54,4218,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
636,222-222-222-222,27,2009-02-20,3.18,1262,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
640,222-222-222-222,27,2009-02-20,3.18,2292,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
644,222-222-222-222,27,2009-02-20,6.36,2994,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
648,222-222-222-222,27,2009-02-21,6.36,25,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
652,222-222-222-222,27,2009-02-21,6.36,1691,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
656,222-222-222-222,27,2009-02-21,6.36,2964,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
660,222-222-222-222,27,2009-02-21,6.36,3879,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
664,222-222-222-222,27,2009-02-22,12.72,1058,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
668,222-222-222-222,27,2009-02-22,3.18,2282,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
672,222-222-222-222,27,2009-02-22,3.18,4054,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
676,222-222-222-222,27,2009-02-23,3.18,1164,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
680,222-222-222-222,27,2009-02-23,9.54,2173,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
684,222-222-222-222,27,2009-02-23,3.18,3841,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
688,222-222-222-222,27,2009-02-24,6.36,788,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
692,222-222-222-222,27,2009-02-24,3.18,2037,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
696,222-222-222-222,27,2009-02-24,3.18,3458,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
700,222-222-222-222,27,2009-02-25,6.36,1819,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
704,222-222-222-222,27,2009-02-25,12.72,3184,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
708,222-222-222-222,27,2009-02-26,15.9,73,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
712,222-222-222-222,27,2009-02-26,6.36,1655,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
716,222-222-222-222,27,2009-02-26,12.72,3020,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
720,222-222-222-222,27,2009-02-26,6.36,4249,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
724,222-222-222-222,27,2009-02-27,3.18,1009,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
728,222-222-222-222,27,2009-02-27,12.72,2100,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
732,222-222-222-222,27,2009-02-27,9.54,3543,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
736,222-222-222-222,27,2009-02-28,6.36,631,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
740,222-222-222-222,27,2009-02-28,9.54,1541,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
744,222-222-222-222,27,2009-02-28,9.54,2847,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
748,222-222-222-222,27,2009-02-28,9.54,4268,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
752,222-222-222-222,27,2009-03-01,3.18,1087,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
756,222-222-222-222,27,2009-03-01,3.18,2708,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
760,222-222-222-222,27,2009-03-01,6.36,3795,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
764,222-222-222-222,27,2009-03-02,3.18,360,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
768,222-222-222-222,27,2009-03-02,9.54,1816,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
772,222-222-222-222,27,2009-03-02,9.54,3145,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
776,222-222-222-222,27,2009-03-03,6.36,478,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
780,222-222-222-222,27,2009-03-03,3.18,1627,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
784,222-222-222-222,27,2009-03-03,9.54,2671,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
788,222-222-222-222,27,2009-03-03,9.54,4146,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
792,222-222-222-222,27,2009-03-04,12.72,1219,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
796,222-222-222-222,27,2009-03-04,15.9,3259,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
800,222-222-222-222,27,2009-03-04,6.36,3916,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
804,222-222-222-222,27,2009-03-05,3.18,1120,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
808,222-222-222-222,27,2009-03-05,9.54,2636,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
812,222-222-222-222,27,2009-03-05,6.36,3439,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
816,222-222-222-222,27,2009-03-06,12.72,403,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
820,222-222-222-222,27,2009-03-06,15.9,1527,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
824,222-222-222-222,27,2009-03-06,9.54,2579,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
828,222-222-222-222,27,2009-03-06,9.54,3260,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
832,222-222-222-222,27,2009-03-07,19.08,539,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
836,222-222-222-222,27,2009-03-07,12.72,1991,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
840,222-222-222-222,27,2009-03-07,15.9,2899,28,1111-1111-2222-1111,3,2010-03-23,3,2010-03-23
844,222-222-222-222,27,2009-03-07,6.36,4219,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
848,222-222-222-222,27,2009-03-08,19.08,983,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
852,222-222-222-222,27,2009-03-08,9.54,2039,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
856,222-222-222-222,27,2009-03-08,19.08,3047,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
860,222-222-222-222,27,2009-03-09,22.26,26,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
864,222-222-222-222,27,2009-03-09,6.36,1307,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
868,222-222-222-222,27,2009-03-09,6.36,2538,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
872,222-222-222-222,27,2009-03-09,12.72,3430,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
876,222-222-222-222,27,2009-03-10,15.9,384,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
880,222-222-222-222,27,2009-03-10,12.72,1471,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
884,222-222-222-222,27,2009-03-10,19.08,2921,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
888,222-222-222-222,27,2009-03-10,12.72,3608,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
892,222-222-222-222,27,2009-03-11,12.72,726,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
896,222-222-222-222,27,2009-03-11,12.72,1735,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
900,222-222-222-222,27,2009-03-11,6.36,3097,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
904,222-222-222-222,27,2009-03-11,19.08,4124,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
908,222-222-222-222,27,2009-03-12,19.08,1061,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
912,222-222-222-222,27,2009-03-12,19.08,2125,28,1111-1111-1111-1111,3,2010-03-23,3,2010-03-23
916,222-222-222-222,27,2009-03-12,28.62,3066,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
920,222-222-222-222,27,2009-03-13,15.9,27,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
924,222-222-222-222,27,2009-03-13,19.08,1290,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
928,222-222-222-222,27,2009-03-13,31.8,2467,28,1111-2222-1111-1111,3,2010-03-23,3,2010-03-23
932,222-222-222-222,27,2009-03-13,15.9,3150,28,1111-1111-3333-1111,3,2010-03-23,3,2010-03-23
936,222-222-222-222,27,2009-03-14,19.08,440,28,1111-2222-3333-4444,3,2010-03-23,3,2010-03-23
940,222-222-222-222,27,2009-03-14,19.08,1528,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
944,222-222-222-222,27,2009-03-14,28.62,2800,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
948,222-222-222-222,27,2009-03-14,9.54,3771,28,1111-1111-1111-2222,3,2010-03-23,3,2010-03-23
952,222-222-222-222,27,2009-03-15,9.54,688,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
956,222-222-222-222,27,2009-03-15,25.44,1894,28,3333-4444-5555-6666,3,2010-03-23,3,2010-03-23
960,222-222-222-222,27,2009-03-15,22.26,2877,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
964,222-222-222-222,27,2009-03-15,15.9,4236,28,6011-0000-0000-0078,3,2010-03-23,3,2010-03-23
968,222-222-222-222,27,2009-03-16,9.54,1121,28,2222-3333-4444-5555,3,2010-03-23,3,2010-03-23
