'SJC-000001','Randi','','Winn','15-SEP-09','18-SEP-09','3-DAY RENTAL','DEBIT',3.18,'15-SEP-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-OCT-09','07-OCT-09','3-DAY RENTAL','DEBIT',3.18,'04-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-OCT-09','19-OCT-09','3-DAY RENTAL','DEBIT',3.18,'16-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-NOV-09','07-NOV-09','3-DAY RENTAL','DEBIT',3.18,'04-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-NOV-09','20-NOV-09','3-DAY RENTAL','DEBIT',3.18,'17-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-NOV-09','23-NOV-09','3-DAY RENTAL','DEBIT',3.18,'20-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-DEC-09','20-DEC-09','3-DAY RENTAL','DEBIT',3.18,'17-DEC-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-DEC-09','24-DEC-09','3-DAY RENTAL','DEBIT',3.18,'21-DEC-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','23-MAR-09','26-MAR-09','3-DAY RENTAL','DEBIT',3.18,'23-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-OCT-09','22-OCT-09','3-DAY RENTAL','DEBIT',3.18,'19-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-JAN-09','11-JAN-09','3-DAY RENTAL','DEBIT',3.18,'08-JAN-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','29-JAN-09','01-FEB-09','3-DAY RENTAL','DEBIT',3.18,'29-JAN-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','09-FEB-09','12-FEB-09','3-DAY RENTAL','DEBIT',3.18,'09-FEB-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','02-MAR-09','05-MAR-09','3-DAY RENTAL','DEBIT',3.18,'02-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','10-MAR-09','13-MAR-09','3-DAY RENTAL','DEBIT',3.18,'10-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','31-MAR-09','03-APR-09','3-DAY RENTAL','DEBIT',3.18,'31-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','11-APR-09','14-APR-09','3-DAY RENTAL','DEBIT',3.18,'11-APR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','02-MAY-09','05-MAY-09','3-DAY RENTAL','DEBIT',3.18,'02-MAY-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-JAN-09','16-JAN-09','3-DAY RENTAL','DEBIT',3.18,'13-JAN-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-FEB-09','06-FEB-09','3-DAY RENTAL','DEBIT',3.18,'03-FEB-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-FEB-09','17-FEB-09','3-DAY RENTAL','DEBIT',3.18,'14-FEB-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','10-MAR-09','13-MAR-09','3-DAY RENTAL','DEBIT',3.18,'10-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-MAR-09','18-MAR-09','3-DAY RENTAL','DEBIT',3.18,'15-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','11-APR-09','14-APR-09','3-DAY RENTAL','DEBIT',3.18,'11-APR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-APR-09','19-APR-09','3-DAY RENTAL','DEBIT',3.18,'16-APR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-MAY-09','11-MAY-09','3-DAY RENTAL','DEBIT',3.18,'08-MAY-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','12-JUN-09','15-JUN-09','3-DAY RENTAL','DEBIT',3.18,'12-JUN-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-JUL-09','06-JUL-09','3-DAY RENTAL','DEBIT',3.18,'03-JUL-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-JUL-09','16-JUL-09','3-DAY RENTAL','DEBIT',3.18,'13-JUL-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','01-AUG-09','04-AUG-09','3-DAY RENTAL','DEBIT',3.18,'01-AUG-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-AUG-09','17-AUG-09','3-DAY RENTAL','DEBIT',3.18,'14-AUG-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','02-SEP-09','05-SEP-09','3-DAY RENTAL','DEBIT',3.18,'02-SEP-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-SEP-09','18-SEP-09','3-DAY RENTAL','DEBIT',3.18,'15-SEP-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-OCT-09','07-OCT-09','3-DAY RENTAL','DEBIT',3.18,'04-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-OCT-09','19-OCT-09','3-DAY RENTAL','DEBIT',3.18,'16-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-NOV-09','07-NOV-09','3-DAY RENTAL','DEBIT',3.18,'04-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-NOV-09','20-NOV-09','3-DAY RENTAL','DEBIT',3.18,'17-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-NOV-09','23-NOV-09','3-DAY RENTAL','DEBIT',3.18,'20-NOV-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-DEC-09','20-DEC-09','3-DAY RENTAL','DEBIT',3.18,'17-DEC-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-DEC-09','24-DEC-09','3-DAY RENTAL','DEBIT',3.18,'21-DEC-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','23-MAR-09','26-MAR-09','3-DAY RENTAL','DEBIT',3.18,'23-MAR-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-OCT-09','22-OCT-09','3-DAY RENTAL','DEBIT',3.18,'19-OCT-09',1005,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','09-JAN-09','12-JAN-09','3-DAY RENTAL','DEBIT',3.18,'09-JAN-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','30-JAN-09','02-FEB-09','3-DAY RENTAL','DEBIT',3.18,'30-JAN-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','10-FEB-09','13-FEB-09','3-DAY RENTAL','DEBIT',3.18,'10-FEB-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-MAR-09','06-MAR-09','3-DAY RENTAL','DEBIT',3.18,'03-MAR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','11-MAR-09','14-MAR-09','3-DAY RENTAL','DEBIT',3.18,'11-MAR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','01-APR-09','04-APR-09','3-DAY RENTAL','DEBIT',3.18,'01-APR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','12-APR-09','15-APR-09','3-DAY RENTAL','DEBIT',3.18,'12-APR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-MAY-09','06-MAY-09','3-DAY RENTAL','DEBIT',3.18,'03-MAY-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-JAN-09','17-JAN-09','3-DAY RENTAL','DEBIT',3.18,'14-JAN-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-FEB-09','07-FEB-09','3-DAY RENTAL','DEBIT',3.18,'04-FEB-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-FEB-09','18-FEB-09','3-DAY RENTAL','DEBIT',3.18,'15-FEB-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','11-MAR-09','14-MAR-09','3-DAY RENTAL','DEBIT',3.18,'11-MAR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-MAR-09','19-MAR-09','3-DAY RENTAL','DEBIT',3.18,'16-MAR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','12-APR-09','15-APR-09','3-DAY RENTAL','DEBIT',3.18,'12-APR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-APR-09','20-APR-09','3-DAY RENTAL','DEBIT',3.18,'17-APR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','09-MAY-09','12-MAY-09','3-DAY RENTAL','DEBIT',3.18,'09-MAY-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-JUN-09','16-JUN-09','3-DAY RENTAL','DEBIT',3.18,'13-JUN-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-JUL-09','07-JUL-09','3-DAY RENTAL','DEBIT',3.18,'04-JUL-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-JUL-09','17-JUL-09','3-DAY RENTAL','DEBIT',3.18,'14-JUL-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','02-AUG-09','05-AUG-09','3-DAY RENTAL','DEBIT',3.18,'02-AUG-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-AUG-09','18-AUG-09','3-DAY RENTAL','DEBIT',3.18,'15-AUG-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-SEP-09','06-SEP-09','3-DAY RENTAL','DEBIT',3.18,'03-SEP-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-SEP-09','19-SEP-09','3-DAY RENTAL','DEBIT',3.18,'16-SEP-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','05-OCT-09','08-OCT-09','3-DAY RENTAL','DEBIT',3.18,'05-OCT-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-OCT-09','20-OCT-09','3-DAY RENTAL','DEBIT',3.18,'17-OCT-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','05-NOV-09','08-NOV-09','3-DAY RENTAL','DEBIT',3.18,'05-NOV-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-NOV-09','21-NOV-09','3-DAY RENTAL','DEBIT',3.18,'18-NOV-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-NOV-09','24-NOV-09','3-DAY RENTAL','DEBIT',3.18,'21-NOV-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-DEC-09','21-DEC-09','3-DAY RENTAL','DEBIT',3.18,'18-DEC-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','22-DEC-09','25-DEC-09','3-DAY RENTAL','DEBIT',3.18,'22-DEC-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','24-MAR-09','27-MAR-09','3-DAY RENTAL','DEBIT',3.18,'24-MAR-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-OCT-09','23-OCT-09','3-DAY RENTAL','DEBIT',3.18,'20-OCT-09',1006,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-JAN-09','16-JAN-09','3-DAY RENTAL','DEBIT',3.18,'13-JAN-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','03-FEB-09','06-FEB-09','3-DAY RENTAL','DEBIT',3.18,'03-FEB-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-FEB-09','17-FEB-09','3-DAY RENTAL','DEBIT',3.18,'14-FEB-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','07-MAR-09','10-MAR-09','3-DAY RENTAL','DEBIT',3.18,'07-MAR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-MAR-09','18-MAR-09','3-DAY RENTAL','DEBIT',3.18,'15-MAR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','05-APR-09','08-APR-09','3-DAY RENTAL','DEBIT',3.18,'05-APR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-APR-09','19-APR-09','3-DAY RENTAL','DEBIT',3.18,'16-APR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','07-MAY-09','10-MAY-09','3-DAY RENTAL','DEBIT',3.18,'07-MAY-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-JAN-09','21-JAN-09','3-DAY RENTAL','DEBIT',3.18,'18-JAN-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-FEB-09','11-FEB-09','3-DAY RENTAL','DEBIT',3.18,'08-FEB-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-FEB-09','22-FEB-09','3-DAY RENTAL','DEBIT',3.18,'19-FEB-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-MAR-09','18-MAR-09','3-DAY RENTAL','DEBIT',3.18,'15-MAR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-MAR-09','23-MAR-09','3-DAY RENTAL','DEBIT',3.18,'20-MAR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-APR-09','19-APR-09','3-DAY RENTAL','DEBIT',3.18,'16-APR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-APR-09','24-APR-09','3-DAY RENTAL','DEBIT',3.18,'21-APR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-MAY-09','16-MAY-09','3-DAY RENTAL','DEBIT',3.18,'13-MAY-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-JUN-09','20-JUN-09','3-DAY RENTAL','DEBIT',3.18,'17-JUN-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-JUL-09','11-JUL-09','3-DAY RENTAL','DEBIT',3.18,'08-JUL-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-JUL-09','21-JUL-09','3-DAY RENTAL','DEBIT',3.18,'18-JUL-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','06-AUG-09','09-AUG-09','3-DAY RENTAL','DEBIT',3.18,'06-AUG-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-AUG-09','22-AUG-09','3-DAY RENTAL','DEBIT',3.18,'19-AUG-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','07-SEP-09','10-SEP-09','3-DAY RENTAL','DEBIT',3.18,'07-SEP-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-SEP-09','23-SEP-09','3-DAY RENTAL','DEBIT',3.18,'20-SEP-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','09-OCT-09','12-OCT-09','3-DAY RENTAL','DEBIT',3.18,'09-OCT-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-OCT-09','24-OCT-09','3-DAY RENTAL','DEBIT',3.18,'21-OCT-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','09-NOV-09','12-NOV-09','3-DAY RENTAL','DEBIT',3.18,'09-NOV-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','22-NOV-09','25-NOV-09','3-DAY RENTAL','DEBIT',3.18,'22-NOV-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','25-NOV-09','28-NOV-09','3-DAY RENTAL','DEBIT',3.18,'25-NOV-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','22-DEC-09','25-DEC-09','3-DAY RENTAL','DEBIT',3.18,'22-DEC-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','26-DEC-09','29-DEC-09','3-DAY RENTAL','DEBIT',3.18,'26-DEC-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','28-MAR-09','31-MAR-09','3-DAY RENTAL','DEBIT',3.18,'28-MAR-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','24-OCT-09','27-OCT-09','3-DAY RENTAL','DEBIT',3.18,'24-OCT-09',1010,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','12-JAN-09','15-JAN-09','3-DAY RENTAL','DEBIT',3.18,'12-JAN-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','02-FEB-09','05-FEB-09','3-DAY RENTAL','DEBIT',3.18,'02-FEB-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','13-FEB-09','16-FEB-09','3-DAY RENTAL','DEBIT',3.18,'13-FEB-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','06-MAR-09','09-MAR-09','3-DAY RENTAL','DEBIT',3.18,'06-MAR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-MAR-09','17-MAR-09','3-DAY RENTAL','DEBIT',3.18,'14-MAR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-APR-09','07-APR-09','3-DAY RENTAL','DEBIT',3.18,'04-APR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-APR-09','18-APR-09','3-DAY RENTAL','DEBIT',3.18,'15-APR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','06-MAY-09','09-MAY-09','3-DAY RENTAL','DEBIT',3.18,'06-MAY-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-JAN-09','20-JAN-09','3-DAY RENTAL','DEBIT',3.18,'17-JAN-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','07-FEB-09','10-FEB-09','3-DAY RENTAL','DEBIT',3.18,'07-FEB-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-FEB-09','21-FEB-09','3-DAY RENTAL','DEBIT',3.18,'18-FEB-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','14-MAR-09','17-MAR-09','3-DAY RENTAL','DEBIT',3.18,'14-MAR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-MAR-09','22-MAR-09','3-DAY RENTAL','DEBIT',3.18,'19-MAR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','15-APR-09','18-APR-09','3-DAY RENTAL','DEBIT',3.18,'15-APR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-APR-09','23-APR-09','3-DAY RENTAL','DEBIT',3.18,'20-APR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','12-MAY-09','15-MAY-09','3-DAY RENTAL','DEBIT',3.18,'12-MAY-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','16-JUN-09','19-JUN-09','3-DAY RENTAL','DEBIT',3.18,'16-JUN-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','07-JUL-09','10-JUL-09','3-DAY RENTAL','DEBIT',3.18,'07-JUL-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','17-JUL-09','20-JUL-09','3-DAY RENTAL','DEBIT',3.18,'17-JUL-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','05-AUG-09','08-AUG-09','3-DAY RENTAL','DEBIT',3.18,'05-AUG-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','18-AUG-09','21-AUG-09','3-DAY RENTAL','DEBIT',3.18,'18-AUG-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','06-SEP-09','09-SEP-09','3-DAY RENTAL','DEBIT',3.18,'06-SEP-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','19-SEP-09','22-SEP-09','3-DAY RENTAL','DEBIT',3.18,'19-SEP-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-OCT-09','11-OCT-09','3-DAY RENTAL','DEBIT',3.18,'08-OCT-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','20-OCT-09','23-OCT-09','3-DAY RENTAL','DEBIT',3.18,'20-OCT-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','08-NOV-09','11-NOV-09','3-DAY RENTAL','DEBIT',3.18,'08-NOV-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-NOV-09','24-NOV-09','3-DAY RENTAL','DEBIT',3.18,'21-NOV-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','24-NOV-09','27-NOV-09','3-DAY RENTAL','DEBIT',3.18,'24-NOV-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','21-DEC-09','24-DEC-09','3-DAY RENTAL','DEBIT',3.18,'21-DEC-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','25-DEC-09','28-DEC-09','3-DAY RENTAL','DEBIT',3.18,'25-DEC-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','27-MAR-09','30-MAR-09','3-DAY RENTAL','DEBIT',3.18,'27-MAR-09',1009,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','04-JAN-09','07-JAN-09','3-DAY RENTAL','DEBIT',3.18,'04-JAN-09',1001,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','25-JAN-09','28-JAN-09','3-DAY RENTAL','DEBIT',3.18,'25-JAN-09',1001,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','05-FEB-09','08-FEB-09','3-DAY RENTAL','DEBIT',3.18,'05-FEB-09',1001,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','26-FEB-09','01-MAR-09','3-DAY RENTAL','DEBIT',3.18,'26-FEB-09',1001,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','06-MAR-09','09-MAR-09','3-DAY RENTAL','DEBIT',3.18,'06-MAR-09',1001,'DISCOVER_CARD','111-111-111-111',                
'SJC-000001','Randi','','Winn','27-MAR-09','30-MAR-09','3-DAY RENTAL','DEBIT',3.18,'27-MAR-09',1001,'DISCOVER_CARD','111-111-111-111',                
